combo_concept_id	combo_label	umls_ids	mesh_ids	synonyms	provenance_urls
1.3.1.4.1.4.6	Daoyin_Qi_Gong				
1.3.1.4.1.4.7	Qi_Gong_Yangsheng				
1.3.1.4.1.4.8	Baduanjin_Qi_Gong				
1.3.1.4.1.4.9	Five_Animals_Qi_Gong				
1.3.1.4.2	Dance_Therapy				
1.3.1.4.3	Aikido				
1.3.1.4.4	Motor_Control_Exercise				
1.3.1.4.5	Facial_Exercise				
1.3.1.4.5.1	Face_Yoga				
1.3.1.4.5.2	Facial_Resistance_Training				
1.3.1.4.5.3	Face_Shaping				
1.3.1.4.6	Guided_Physical_Activity				
1.3.1.5	Movement_Education				
1.3.1.5.1	Alexander_Technique				
1.3.1.5.1.1	Alexander_Proprioception				
1.3.1.5.2	Aston_Patterning				
1.3.1.6	Art_of_Living				
1.3.1.7	Eurythmy				
1.3.1.8	Feldenkrais_Method				
1.3.1.8.1	Functional_Integration				
1.3.1.9	Flotation_Therapy				
1.3.1.10	Sophrology				
1.3.2	Animal_Assisted_Therapy	UMLS:C0150133		AAT|Animal-Assisted Intervention|Animal Assisted Activities(AAA)|pet-facilitated therapy|Animal-Assisted Education|Animal-Assisted Interventions(AAI)|Animal-Assisted Activities|Animal-Facilitated Therapy|Canine-Assisted Therapy|Pet Therapy	http://purl.bioontology.org/ontology/PDQ/CDR0000536030|https://uts.nlm.nih.gov/uts/umls/concept/C0150133
1.3.2.1	Equine_Assisted_Therapy	UMLS:C2717786		Equine Therapy|Equine-Assisted Activities and Therapies (EAAT)|Equine-Assisted Activities and Therapies|Equine-Assisted Activity and Therapy	https://uts.nlm.nih.gov/uts/umls/concept/C2717786
1.3.2.1.1	Horse_Riding_Therapy			N/A	
1.3.2.1.1.1	Psychoeducational_Horseback_Riding			N/A	
1.3.2.1.1.2	Hippotherapy	UMLS:C0454416		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0454416
1.3.2.1.1.3	Therapeutic_Horseback_Riding			N/A	
1.3.2.2	Animal_Companionship			N/A	
1.3.2.3	Animal_Visitation	UMLS:C0810709		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0810709
1.3.2.4	Dolphin_Assisted_Therapy			N/A	
1.3.2.5	Canine_Visitation_Therapy			Canine Visitation Therapy (CVT)	
1.3.2.6	Companion_Animal_Therapy			N/A	
1.3.2.7	Dog_Assisted_Therapy			Canine Therapy	
1.3.2.7.1	Canine_Assisted_Ambulation			N/A	
1.3.2.8	Animals_in_Human_Therapy			N/A	
1.3.3	Psychodrama	UMLS:C0033889	MESH:D011577	Dramatherapy|Drama Therapy	https://uts.nlm.nih.gov/uts/umls/concept/C0033889|http://purl.bioontology.org/ontology/MESH/D011577
1.3.3.1	Role_Playing	UMLS:C0035822	MESH:D012381	Role Playings	http://purl.bioontology.org/ontology/MESH/D012381|https://uts.nlm.nih.gov/uts/umls/concept/C0035822
1.3.4	Sensory_Art_Therapy	UMLS:C0969699	MESH:D026421	Sensory Art Therapies	http://purl.bioontology.org/ontology/MESH/D026421|https://uts.nlm.nih.gov/uts/umls/concept/C0969699
1.3.4.1	Color_Therapy				
1.3.4.1.1	Aura_Soma_Therapy				
1.3.4.2	Acoustic_Stimulation	UMLS:C0001164	MESH:D000161	Auditory Stimulation	https://uts.nlm.nih.gov/uts/umls/concept/C0001164|http://purl.bioontology.org/ontology/MESH/D000161
1.3.4.3	Aromatherapy	UMLS:C0376547	MESH:D019341	Aroma|aromatherapy and essential oils|Aromatherapies|Aroma Treatment|Aroma Therapies|Aroma Therapy|Aromatic Therapy	https://www.nccih.nih.gov/health/aromatherapy|https://uts.nlm.nih.gov/uts/umls/concept/C0376547|http://purl.bioontology.org/ontology/MESH/D019341|http://purl.bioontology.org/ontology/PDQ/CDR0000441095
1.3.4.3.1	Scent_Therapy			N/A	
1.3.4.4	Play_Therapy	UMLS:C0032216	MESH:D010989	Play based Mental Health Intervention|Play Therapies|Sandplay Therapies|Sandplay Therapy|Sandplay	http://purl.bioontology.org/ontology/MESH/D010989|https://uts.nlm.nih.gov/uts/umls/concept/C0032216
1.3.4.5	Expressive_Therapy			Creative Arts Therapies|expressive therapies	
1.3.4.5.1	Art_Therapy				
1.3.4.5.1.1	Visual_Art_Therapy				
1.3.4.5.1.1.1	Pottery				
1.3.4.5.1.1.2	Chinese_Calligraphy_Therapy				
1.3.4.5.1.1.3	Clay_Art_Therapy				
1.3.4.5.1.1.4	Mandala_Therapy				
1.3.4.5.1.2	Creative_Art_Therapy				
1.3.4.5.1.2.1	Creative_Expression				
1.3.4.5.1.2.2	Artistic_Therapy_Painting				
1.3.4.5.1.3	Phenomenological_Art_Therapy				
1.3.4.5.1.4	Mindfulness_Based_Art_Therapy				
1.3.4.5.1.5	Psychodynamic_Group_Art_Therapy				
1.3.4.5.1.6	Anthroposophic_Art_Therapy				
1.3.4.5.2	Music_Therapy				
1.3.4.5.2.1	Musical_Game				
1.3.4.5.2.2	Orff_Based_Music_Therapy				
1.3.4.5.2.3	Lyric_Analysis				
1.3.4.5.2.4	Medical_Resonance_Therapy_Music				
1.3.4.5.2.5	Musical_Motor_Feedback				
1.3.4.5.2.6	Evocative_Music				
1.3.4.5.2.7	Raga_Therapy				
1.3.4.5.2.8	Dinner_Music_Intervention				
1.3.4.5.2.9	Active_Music_Therapy				
1.3.4.5.2.9.1	Interactive_Music_Therapy				
1.3.4.5.2.10	Music_Based_Imagery				
1.3.4.5.2.11	Individualized_Music_Focused_Auditory_Therapy				
1.3.4.5.2.12	Lullaby_Therapy				
1.3.4.5.2.13	Music_Reinforced_Therapy				
1.3.4.5.2.14	Instructional_Music_Therapy				
1.3.4.5.2.15	Improvisational_Music_Therapy				
1.3.4.5.2.16	Group_Chanting_and_Singing				
1.3.4.5.2.17	Music_Listening_Intervention				
1.3.4.5.2.18	Musicokinetic_Therapy				
1.3.4.5.2.19	Calming_Music_Therapy				
1.3.4.5.2.20	Live_Music_Therapy				
1.3.4.5.2.21	Group_Drumming				
1.3.4.5.2.22	Contingent_Music				
1.3.4.5.2.23	Music_Video_Therapy				
1.3.4.5.2.24	Music_Exposure_Therapy				
1.3.4.5.2.25	Music_Assisted_Reframing				
1.3.4.5.2.26	Karaoke_Therapy				
1.3.4.5.3	Dance_Therapy				
1.3.4.5.4	Journaling	UMLS:C2316067		Expressive writing therapy	https://uts.nlm.nih.gov/uts/umls/concept/C2316067
1.3.5	Hypnosis	UMLS:C3888013	MESH:D006990	Clinical Hypnosis|Hypnotherapies|Hypnotism|Hypnoanalysis|Mesmerism|hypnotherapy	https://uts.nlm.nih.gov/uts/umls/concept/C3888013|https://www.nccih.nih.gov/health/hypnosis|http://purl.bioontology.org/ontology/PDQ/CDR0000470289|http://purl.bioontology.org/ontology/MESH/D006990
1.3.5.1	Autogenic_Training	UMLS:C0004361	MESH:D001326	Autogenic Relaxation|Autogenic Relaxation Training|Progressive Muscle Relaxation|Autogenic|Autogenic Relaxation Technique|Standard Autogenic Training|Progressive Relaxation|Autorelaxation Concentrative	http://purl.bioontology.org/ontology/MESH/D001326|https://uts.nlm.nih.gov/uts/umls/concept/C0004361
1.3.5.2	Suggestion	UMLS:C0038659	MESH:D013404	Suggestions|therapeutic suggestion	https://uts.nlm.nih.gov/uts/umls/concept/C0038659|http://purl.bioontology.org/ontology/MESH/D013404
1.3.5.2.1	Autosuggestion	UMLS:C0004404	MESH:D001346	C0004404	http://purl.bioontology.org/ontology/MESH/D001346|https://uts.nlm.nih.gov/uts/umls/concept/C0004404
1.3.5.2.2	Post_Hypnotic_Suggestion			N/A	
1.3.5.3	Hypnoanalgesia			N/A	
1.3.5.4	Self_Hypnosis	UMLS:C0679660		Autohypnosis|Auto-Hypnosis	https://uts.nlm.nih.gov/uts/umls/concept/C0679660
1.3.5.5	Hypnobirthing	UMLS:C2985297		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C2985297
1.3.5.5.1	Antenatal_Self_Hypnosis			N/A	
1.3.5.6	Cognitive_Hypnotherapy			N/A	
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	MESH:D019018	Guided imagery|Directed Reverie Therapies|Imagery|Visualization Therapy|Psychotherapeutic Imagery|Imagery Psychotherapy|Visualisation|Guided Imagery|Visualization|Psychotherapy Imagery|Imagery (Psychotherapy)|Guided Visualization|Directed Reverie Therapy|Guided Health Imagery	https://uts.nlm.nih.gov/uts/umls/concept/C0150627|http://purl.bioontology.org/ontology/MESH/D019018
1.3.6.1	Relaxation_Mental_Imagery			N/A	
1.3.7	Spiritual_Therapy	UMLS:C0679674	MESH:D026443	Spiritual Intervention	http://purl.bioontology.org/ontology/PDQ/CDR0000372891|http://purl.bioontology.org/ontology/MESH/D026443|https://uts.nlm.nih.gov/uts/umls/concept/C0679674
1.3.7.1	Therapeutic_Touch				
1.3.7.2	Faith_Healing	UMLS:C0949912	MESH:D029221	N/A	http://purl.bioontology.org/ontology/MESH/D029221|http://purl.bioontology.org/ontology/PDQ/CDR0000574293|https://uts.nlm.nih.gov/uts/umls/concept/C0949912
1.3.7.2.1	Native_American_Faith_Healing			N/A	
1.3.7.2.2	Prayer_Healing	UMLS:C0282230		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0282230
1.3.7.3	Laying_on_of_Hands_with_Prayer	UMLS:C1276354		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C1276354|http://purl.bioontology.org/ontology/RCTV2/8BF0.00
1.3.7.4	Meditation_Therapy	UMLS:C0814263	MESH:D019122	meditation	"https://www.cancer.gov/about-cancer/treatme|http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C51975""|https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety|https://uts.nlm.nih.gov/uts/umls/concept/C0814263|http://purl.bioontology.org/ontology/MESH/D019122|http://purl.bioontology.org/ontology/PDQ/CDR0000574221"
1.3.7.4.1	Concentrative_Meditation			N/A	
1.3.7.4.1.1	Mantra_Meditation			N/A	
1.3.7.4.1.1.1	Transcendental_Meditation	UMLS:C0204530		Transcendental meditation therapy	https://uts.nlm.nih.gov/uts/umls/concept/C0204530
1.3.7.4.1.2	Zen_Meditation			N/A	
1.3.7.4.1.3	Breath_Medication			N/A	
1.3.7.4.1.4	Guided_Medication			N/A	
1.3.7.4.2	Mindfulness_Meditation	UMLS:C5891058		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C5891058
1.3.7.4.2.1	Mindful_Eating				
1.3.7.4.2.2	Mindfulness_Based_Art_Therapy				
1.3.7.4.2.3	Body_Scanning_Meditation			N/A	
1.3.7.4.2.4	Mindfulness_Based_Stress_Reduction_Meditation			MBSR meditation	
1.3.7.4.2.4.1	Cognitive_Behavioral_and_Mindfulness_Based_Stress_Reduction			N/A	
1.3.7.4.2.5	Walking_Medication			N/A	
1.3.7.4.2.6	Mindfulness_Based_Relapse_Prevention			MBRP	
1.3.7.4.2.7	Adapted_Mindfulness_Based_Intervention			N/A	
1.3.7.4.2.8	Mindfulness_and_Acceptance_Based_Group_Therapy			N/A	
1.3.7.4.2.9	Mindfulness_Awareness_Practice			N/A	
1.3.7.4.2.10	Mindfulness_Based_Cognitive_Therapy	UMLS:C5940645		MBCT	https://uts.nlm.nih.gov/uts/umls/concept/C5940645
1.3.7.4.2.11	Mindfulness_Based_Alzheimer_Stimulation			N/A	
1.3.7.4.2.12	Mindfulness_Based_Exposure_Therapy			N/A	
1.3.7.4.2.13	Mindfulness_Oriented_Recovery_Enhancement			MORE	
1.3.7.4.2.14	Mindfulness_Based_Resilience_Training			MBRT	
1.3.7.4.2.15	Mindfulness_Based_Blood_Pressure_Reduction			MB-College	
1.3.7.4.2.16	Mindfulness_Based_College			MSC	
1.3.7.4.2.17	Mindful_Self_Compassiion			N/A	
1.3.7.4.2.18	Mindfulness_Performance_Enhanncement_Awareness_and_Knowledge			mPEAK	
1.3.7.4.3	Vipassana_Meditation			N/A	
1.3.7.4.4	Analytical_Meditation			N/A	
1.3.7.4.5	Theravada_Meditation			N/A	
1.3.7.4.6	Heartfulness_Meditation			N/A	
1.3.7.4.7	Compassion_Based_Meditation			N/A	
1.3.7.4.8	Loving_Kindness_Meditation			N/A	
1.3.7.5	Mental_Healing	UMLS:C0025352	MESH:D008602	N/A	http://purl.bioontology.org/ontology/MESH/D008602|https://uts.nlm.nih.gov/uts/umls/concept/C0025352
1.3.7.6	Radiesthesia	UMLS:C0034545	MESH:D011844	N/A	http://purl.bioontology.org/ontology/MESH/D011844|https://uts.nlm.nih.gov/uts/umls/concept/C0034545
1.3.7.7	Shamanic_Healing			Shamanic medicine	
1.3.7.8	Distance_Healing	UMLS:C1541277		Absent Healing|Remote Healing	https://uts.nlm.nih.gov/uts/umls/concept/C1541277|http://purl.bioontology.org/ontology/PDQ/CDR0000372892
1.3.7.9	Noetic_Therapy			N/A	
1.3.7.10	Divining			N/A	
1.3.7.11	Psychic_Healing	UMLS:C0871171		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0871171
1.3.7.12	Sound_Healing			N/A	
1.3.7.13	Spiritual_Healing	UMLS:C0015547	MESH:D026443	Spiritual Healings	http://purl.bioontology.org/ontology/MESH/D026443|https://uts.nlm.nih.gov/uts/umls/concept/C0015547
1.3.7.13.1	Exorcism	UMLS:C4045985	MESH:D026443	Exorcisms	http://purl.bioontology.org/ontology/MESH/D026443|https://uts.nlm.nih.gov/uts/umls/concept/C4045985
1.3.8	Stress_Management_Therapy	UMLS:C1883174		N/A	http://purl.bioontology.org/ontology/PDQ/CDR0000574229|https://uts.nlm.nih.gov/uts/umls/concept/C1883174
1.3.8.1	Laughter_Therapy				
1.3.8.1.1	Laughter_Yoga				
1.3.8.2	Aromatherapy				
1.3.8.2.1	Scent_Therapy				
1.3.8.3	Mindfulness_Based_Stress_Reduction_Meditation				
1.3.8.3.1	Cognitive_Behavioral_and_Mindfulness_Based_Stress_Reduction				
1.3.9	Support_Group_Therapy	UMLS:C1883225		N/A	http://purl.bioontology.org/ontology/PDQ/CDR0000574225|https://uts.nlm.nih.gov/uts/umls/concept/C1883225
1.3.10	Psychotherapy	UMLS:C0033968		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0033968
1.3.10.1	Psychoeducation	UMLS:C0871175		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0871175
1.3.10.2	Bibliotherapy	UMLS:C0005365		workbooks	https://uts.nlm.nih.gov/uts/umls/concept/C0005365
1.3.10.3	Body_Psychotherapy			Body-Oriented Psychotherapy	
1.3.10.3.1	Bioenergetic_Therapy	UMLS:C2945659		Bioenergetic Medicine|Bioenergy Therapy|Bioenergetic Analysis|Bioenergetics	https://uts.nlm.nih.gov/uts/umls/concept/C2945659
1.3.10.4	Counseling	UMLS:C0010210		Psychological counseling	https://uts.nlm.nih.gov/uts/umls/concept/C0010210
1.3.10.4.1	Grief_Counseling			N/A	
1.3.10.4.2	Lifestyle_Counseling			N/A	
1.3.10.4.3	Biographical_Counseling			N/A	
1.3.10.5	Emotional_Freedom_Technique	UMLS:C1608504		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C1608504
1.3.10.6	Gestalt_Therapy	UMLS:C0017501		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0017501
1.3.10.7	Narrative_Therapy	UMLS:C3494322		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C3494322
1.3.10.8	Family_Psychotherapy	UMLS:C0015618		Family Therapy	https://uts.nlm.nih.gov/uts/umls/concept/C0015618
1.3.10.9	Positive_Self_Talk			N/A	
1.3.10.10	Psychotherapy_Incorporating_Mindfulness			N/A	
1.3.10.11	Psychotherapy_Incorporating_Spirituality			N/A	
1.3.10.12	Cognitive_Behavioral_Therapy		MESH:D015928	Cognition Therapy|Cognitive Behavior Therapy|Cognitive Therapy|Cognitive Psychotherapy	http://purl.bioontology.org/ontology/MESH/D015928
1.3.10.13	Dialectical_Behavior_Therapy		MESH:D000077252	N/A	http://purl.bioontology.org/ontology/MESH/D000077252
1.3.10.14	Acceptance_and_Commitment_Therapy		MESH:D064869	N/A	http://purl.bioontology.org/ontology/MESH/D064869
1.3.11	Thought_Field_Therapy			N/A	
1.3.12	Neurolinguistic_Programming	UMLS:C0683473		Neurolinguistic Patterning	https://uts.nlm.nih.gov/uts/umls/concept/C0683473
1.3.13	Focusing_Therapy			Focusing-Oriented Therapy|Foucsing Process|Focusing	
1.3.13.1	Attentional_Focus			N/A	
1.3.13.2	Interactive_Focusing_Therapy			N/A	
1.3.13.3	Body_State_Focusing			N/A	
1.3.13.4	Attentional_Focus_and_Symptom_Management_Intervention			N/A	
1.3.13.5	Internal_Focusing			N/A	
1.3.13.6	Focus_on_Love_and_Gratitude			N/A	
1.3.13.7	External_Focusing			N/A	
1.3.13.8	Interoceptive_Awareness			N/A	
1.3.13.9	Mindful_Awareness_in_Body_Oriented_Therapy			N/A	
1.3.14	Morita_Therapy	UMLS:C0870913		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0870913
1.3.15	Environmental_Therapy			N/A	
1.3.15.1	Nature_Therapy	UMLS:C0598380		Nature-based Therapy	https://uts.nlm.nih.gov/uts/umls/concept/C0598380
1.3.15.1.1	Horticultural_Therapy	UMLS:C0454057	MESH:D058611	Horticulture Therapy|Therapeutic Horticulture|Gardening Therapy|Garden Therapy	http://purl.bioontology.org/ontology/MESH/D058611|https://uts.nlm.nih.gov/uts/umls/concept/C0454057
1.3.15.1.2	Forest_Therapy	UMLS:C5940600	MESH:D000099080	Shinrin-Yoku|Forest Bathing	http://purl.bioontology.org/ontology/MESH/D000099080|https://uts.nlm.nih.gov/uts/umls/concept/C5940600
1.3.15.1.2.1	Forest_Bathing			N/A	
1.3.15.2	Sensory_Stimulation			N/A	
1.3.16	Positive_Thinking	UMLS:C4280069		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C4280069
1.3.17	Reminiscence_Therapy	UMLS:C0150321		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0150321
1.3.18	Sound_Therapy			N/A	
1.4	Phytotherapy	UMLS:C0242388	MESH:D008517	Botanical Therapy	https://uts.nlm.nih.gov/uts/umls/concept/C0242388|http://purl.bioontology.org/ontology/MESH/D008517|http://purl.bioontology.org/ontology/PDQ/CDR0000372899
1.4.1	Phytoestrogen_Therapy	UMLS:C1541283		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C1541283|http://purl.bioontology.org/ontology/PDQ/CDR0000372904
1.4.2	Herbal_Therapy	UMLS:C1533719		Herb Therapy|Herbal Medicine	https://uts.nlm.nih.gov/uts/umls/concept/C1533719
2.1	Dietary_Supplement	UMLS:C0242295	MESH:D019587	Dietary Supplements	https://uts.nlm.nih.gov/uts/umls/concept/C0242295|http://purl.bioontology.org/ontology/MESH/D019587
2.1.1	Vitamin	UMLS:C0042890		Vitamins	https://uts.nlm.nih.gov/uts/umls/concept/C0042890
2.1.2	Mineral	UMLS:C0026162		Minerals	https://uts.nlm.nih.gov/uts/umls/concept/C0026162
2.1.3	Prebiotic	UMLS:C2717875		Prebiotics	https://uts.nlm.nih.gov/uts/umls/concept/C2717875
2.1.4	Probiotic	UMLS:C0525033		Probiotics	https://uts.nlm.nih.gov/uts/umls/concept/C0525033
2.2	Natural_Product			N/A	
2.2.1	Phytochemical	UMLS:C0577749		Phytochemicals	https://uts.nlm.nih.gov/uts/umls/concept/C0577749
2.2.2	Herb	UMLS:C0019240		N/A	https://uts.nlm.nih.gov/uts/umls/concept/C0019240
2.2.2.1	Astragalus	UMLS:C0330845		milk vetch	https://www.nccih.nih.gov/health/astragalus|https://uts.nlm.nih.gov/uts/umls/concept/C0330845
2.2.2.2	Asian_Ginseng			white ginseng|red ginseng|ginseng root|Korean ginseng|Chinese ginseng|Asian ginseng	https://www.nccih.nih.gov/health/asian-ginseng
2.2.2.3	Berberine			N/A	https://www.nccih.nih.gov/health/berberine-and-weight-loss-what-you-need-to-know
2.2.2.4	Bitter_Orange			sour orange|Seville orange|zhi shi	https://www.nccih.nih.gov/health/bitter-orange
2.2.2.5	Cinnamon			Ceylon cinnamon|cinnamon bark|cassia cinnamon	https://www.nccih.nih.gov/health/cinnamon
2.2.2.6	Dandelion			lion|blowball	https://www.nccih.nih.gov/health/dandelion
2.2.2.7	Ephedra			ma huang|Chinese ephedra	https://www.nccih.nih.gov/health/ephedra
2.2.2.8	Ginger			N/A	https://www.nccih.nih.gov/health/ginger
2.2.2.9	Ginkgo			Japanese silver apricot|Ginkgo biloba|maidenhair tree|fossil tree	https://www.nccih.nih.gov/health/ginkgo
2.2.2.10	Tea			N/A	https://www.nccih.nih.gov/health/tea
2.2.2.10.1	Green_Tea			N/A	https://www.nccih.nih.gov/health/green-tea
2.2.2.11	Hawthorn			English hawthorn|harthorne|haw|oneseed hawthorn|hawthorne	https://www.nccih.nih.gov/health/hawthorn
2.2.2.12	Licorice_Root			licorice|liquorice|Chinese licorice|gan zao|gan cao|sweet root	https://www.nccih.nih.gov/health/licorice-root
2.2.2.13	Milk_Thistle			Mary thistle|holy thistle	https://www.nccih.nih.gov/health/milk-thistle
2.2.2.14	Mugwort			felon herb|common wormwood|chrysanthemum weed|St. John|wild wormwood|sailor	https://www.nccih.nih.gov/health/mugwort
2.2.2.15	Rhodiola			golden root|king|rose root|arctic root	https://www.nccih.nih.gov/health/rhodiola
2.2.2.16	Thunder_God_Vine			lei gong teng	https://www.nccih.nih.gov/health/thunder-god-vine
2.2.2.17	White_Mulberry_Leaf			silkworm mulberry|common mulberry|Egyptian mulberry|Russian mulberry	https://www.nccih.nih.gov/health/white-mulberry-leaf
2.2.2.18	Ashwagandha			ashwagandha|Indian ginseng	https://www.nccih.nih.gov/health/ashwagandha
2.2.2.19	Fenugreek			N/A	https://www.nccih.nih.gov/health/fenugreek
2.2.2.20	Aloe_Vera			aloe	https://www.nccih.nih.gov/health/aloe-vera
2.2.2.21	Turmeric			turmeric root|Indian saffron	https://www.nccih.nih.gov/health/turmeric
2.2.2.22	Marijuana			N/A	https://www.nccih.nih.gov/health/cannabis-marijuana-and-cannabinoids-what-you-need-to-know
2.2.2.23	Bilberry			whortleberry|European bilberry|huckleberry	https://www.nccih.nih.gov/health/bilberry
2.2.2.24	Black_Cohosh			macrotys|rattleweed|black snakeroot|bugwort|bugbane|rattleroot	https://www.nccih.nih.gov/health/black-cohosh
2.2.2.25	Butterbur			purple butterbur|petasites	https://www.nccih.nih.gov/health/butterbur
2.2.2.26	Chamomile			German chamomile	https://www.nccih.nih.gov/health/chamomile
2.2.2.27	Chasteberry			chaste tree|monk's pepper|vitex	https://www.nccih.nih.gov/health/chasteberry
2.2.2.28	Echinacea			American coneflower|purple coneflower|coneflower	https://www.nccih.nih.gov/health/echinacea
2.2.2.29	European_Mistletoe			N/A	https://www.nccih.nih.gov/health/european-mistletoe
2.2.2.30	Feverfew			European feverfew|bachelor|featherfew	https://www.nccih.nih.gov/health/feverfew
2.2.2.31	Garlic			N/A	https://www.nccih.nih.gov/health/garlic
2.2.2.32	Horse_Chestnut			buckeye|Spanish chestnut	https://www.nccih.nih.gov/health/horse-chestnut
2.2.2.33	Lavender			common lavender|English lavender|French lavender	https://www.nccih.nih.gov/health/lavender
2.2.2.34	Red_Clover			cow clover|meadow clover|wild clover	https://www.nccih.nih.gov/health/red-clover
2.2.2.35	Sage			true sage|garden sage|common sage	https://www.nccih.nih.gov/health/sage
2.2.2.36	St			hypericum|Klamath weed|goatweed	https://www.nccih.nih.gov/health/st-johns-wort
2.2.2.37	Valerian			garden heliotrope|all-heal	https://www.nccih.nih.gov/health/valerian
2.2.2.38	Cat			N/A	https://www.nccih.nih.gov/health/cats-claw
2.2.2.39	Goldenseal			yellow pucoon|yellow root|goldenroot	https://www.nccih.nih.gov/health/goldenseal
2.2.2.40	Passionflower			water lemon|maracuja|apricot vine|maypop	https://www.nccih.nih.gov/health/passionflower
2.2.2.41	Saw_Palmetto			cabbage palm|American dwarf palm tree	https://www.nccih.nih.gov/health/saw-palmetto
2.2.2.42	Kava			kava kava|ava root|kawa|ava pepper	https://www.nccih.nih.gov/health/kava
2.2.2.43	Hoodia			Kalahari cactus|Xhoba	https://www.nccih.nih.gov/health/hoodia
2.2.2.44	Yohimbe			johimbi	https://www.nccih.nih.gov/health/yohimbe
2.2.2.45	Kratom			N/A	https://www.nccih.nih.gov/health/kratom
3.1	Anthroposophic_Medicine	UMLS:C2586030		anthroposophy|anthroposophical medicine	https://pmc.ncbi.nlm.nih.gov/articles/PMC3865373/|https://uts.nlm.nih.gov/uts/umls/concept/C2586030
3.2	Homeopathy	UMLS:C0684199	MESH:D006705	Homeopathic|Homeopathic Remedy|Homeopathic Therapy	"https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C15718""|http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictio|http://purl.bioontology.org/ontology/PDQ/CDR0000574166|http://purl.bioontology.org/ontology/MESH/D006705|https://www.nccih.nih.gov/health/homeopathy|http://purl.bioontology.org/ontology/RCD/8BA6.|https://uts.nlm.nih.gov/uts/umls/concept/C0684199"
3.3	Naturopathy	UMLS:C0027495	MESH:D009324	Naturopathy Therapy|Naturopathic Therapy|Naturopathic Medicine|Naturopathic	"https://www.cancer.gov/about-cancer/treatment/clinical-trials/i|http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C15283""|https://uts.nlm.nih.gov/uts/umls/concept/C0027495|https://www.nccih.nih.gov/health/naturopathy|http://purl.bioontology.org/ontology/MESH/D009324|http://purl.bioontology.org/ontology/PDQ/CDR0000574165"
3.4	Traditional_Medicine	UMLS:C0025131	MESH:D008519	Home Remedies|Traditional Medicine|Folk Remedies|Home Remedy|Folk Remedy|Indigenous Medicine|Folk Medicine|Traditional Healing|Ethnomedicine|Primitive Medicine	http://purl.bioontology.org/ontology/MESH/D008519|https://uts.nlm.nih.gov/uts/umls/concept/C0025131
3.4.1	Historical_Eclecticism	UMLS:C0949807	MESH:D027681	N/A	http://purl.bioontology.org/ontology/MESH/D027681|https://uts.nlm.nih.gov/uts/umls/concept/C0949807
3.4.2	Traditional_African_Medicine	UMLS:C0085093	MESH:D016488	African Medicine|African Traditional Medicine	http://purl.bioontology.org/ontology/MESH/D016488|https://uts.nlm.nih.gov/uts/umls/concept/C0085093
3.4.3	Arabic_Medicine	UMLS:C0025121	MESH:D008514	N/A	http://purl.bioontology.org/ontology/MESH/D008514|https://uts.nlm.nih.gov/uts/umls/concept/C0025121
3.4.3.1	Unani_Medicine	UMLS:C0376557	MESH:D019367	Yunani medicine	http://purl.bioontology.org/ontology/MESH/D019367|https://uts.nlm.nih.gov/uts/umls/concept/C0376557
3.4.4	Traditional_Indian_Medicine			N/A	
3.4.4.1	Ayurvedic_Medicine	UMLS:C0025122	MESH:D008515	Hindu Medicine|Panchakarma|Siddha Medicine	https://uts.nlm.nih.gov/uts/umls/concept/C0025122|http://purl.bioontology.org/ontology/MESH/D008515
3.4.5	Traditional_East_Asian_Medicine	UMLS:C0025129	MESH:D008518	East Asian Traditional Medicine|East Asian Medicines|Oriental Medicine|Traditional Far Eastern Medicine|Oriental Traditional Medicine|Traditional Oriental Medicine|Far East Medicine|Far East Medicines|Traditional Oriental Medicines|East Asia Medicines|East Asian Medicine|East Asia Medicine	https://uts.nlm.nih.gov/uts/umls/concept/C0025129|http://purl.bioontology.org/ontology/MESH/D008518
